"Coordinate 1","Coordinate 2","Ellipsoid Dimensions","Tags","Description","Segment IDs","Parent ID","Type","ID","syn_id","size","size_bin","region","side","neuropil","pre_root_id","post_root_id","pre_status","post_status"
"(507840, 587616, 146520)","","","","IntTct","","","Point","","154414699",4,1,"ventral_nerve_cord","right","IntTct","720575941594853590","720575940593194356","proofread","fragment"
"(490736, 640224, 196065)","","","","IntTct","","","Point","","142548882",3,1,"ventral_nerve_cord","right","IntTct","720575941513798097","720575941480587394","proofread","proofread"
"(499264, 669472, 190935)","","","","IntTct","","","Point","","149087064",4,1,"ventral_nerve_cord","right","IntTct","720575941433493191","720575941433493447","fragment","fragment"
"(478000, 684032, 178515)","","","","IntTct","","","Point","","132981046",1,1,"ventral_nerve_cord","right","IntTct","720575941467856726","720575941499725986","proofread","proofread"
"(472528, 627600, 175140)","","","","IntTct","","","Point","","132048667",4,1,"ventral_nerve_cord","right","IntTct","720575941578803025","720575940973434744","proofread","fragment"
"(476176, 664720, 187110)","","","","IntTct","","","Point","","132757845",4,1,"ventral_nerve_cord","right","IntTct","720575941536196757","720575941678519997","proofread","proofread"
"(478784, 685648, 183420)","","","","IntTct","","","Point","","133077215",3,1,"ventral_nerve_cord","right","IntTct","720575941515071299","720575941655202265","proofread","proofread"
"(564640, 118544, 131985)","","","","LAL","","","Point","","185513251",5,1,"central_brain","left","LAL","720575941585991302","720575941102447704","proofread","fragment"
"(537136, 134160, 142110)","","","","LAL","","","Point","","169344973",5,1,"central_brain","left","LAL","720575941530060472","720575941627557926","proofread","proofread"
"(519424, 104720, 147465)","","","","LAL","","","Point","","157473486",3,1,"central_brain","left","LAL","720575941520269272","720575941527568714","proofread","fragment"
"(522560, 125008, 147285)","","","","LAL","","","Point","","157343380",4,1,"central_brain","left","LAL","720575941478030477","720575940869000135","fragment","fragment"
"(530736, 104768, 147825)","","","","LAL","","","Point","","163133541",3,1,"central_brain","left","LAL","720575941372901914","720575941372786714","fragment","fragment"
"(553792, 124272, 122580)","","","","LAL","","","Point","","180862172",3,1,"central_brain","left","LAL","720575941483172026","720575940671686506","proofread","fragment"
"(581456, 128608, 115245)","","","","LAL","","","Point","","195967928",3,1,"central_brain","left","LAL","720575941591407244","720575941526364306","proofread","fragment"
"(578208, 153536, 121365)","","","","LAL","","","Point","","191491841",3,1,"central_brain","left","LAL","720575941558820004","720575940467171991","proofread","fragment"
"(534976, 106368, 150345)","","","","LAL","","","Point","","169264415",5,1,"central_brain","left","LAL","720575941669332979","720575941452794723","proofread","fragment"
"(541568, 121408, 150210)","","","","LAL","","","Point","","169172785",3,1,"central_brain","left","LAL","720575941483285889","720575941483309953","fragment","fragment"
"(410336, 141808, 103860)","","","","LAL","","","Point","","84406453",5,1,"central_brain","right","LAL","720575941563514024","720575941480046946","proofread","fragment"
"(404144, 124768, 124425)","","","","LAL","","","Point","","78817341",3,1,"central_brain","right","LAL","720575941569415162","720575940847041563","proofread","fragment"
"(416864, 113232, 146565)","","","","LAL","","","Point","","89028856",3,1,"central_brain","right","LAL","720575941472478839","720575941519464046","proofread","proofread"
"(415216, 102528, 123975)","","","","LAL","","","Point","","90289842",4,1,"central_brain","right","LAL","720575941631158754","720575941528042521","proofread","proofread"
"(422080, 106240, 141435)","","","","LAL","","","Point","","89734878",3,1,"central_brain","right","LAL","720575941647517498","720575941647641914","fragment","fragment"
"(434112, 127504, 112365)","","","","LAL","","","Point","","101553464",4,1,"central_brain","right","LAL","720575941412424593","720575941529350388","proofread","fragment"
"(398544, 135440, 129735)","","","","LAL","","","Point","","77957682",5,1,"central_brain","right","LAL","720575941565310215","720575941486644621","proofread","proofread"
"(426224, 131232, 110205)","","","","LAL","","","Point","","95801394",4,1,"central_brain","right","LAL","720575941546173876","720575941622048423","proofread","fragment"
"(392416, 124224, 117000)","","","","LAL","","","Point","","73583123",4,1,"central_brain","right","LAL","720575941469011895","720575941469025719","fragment","fragment"
"(396144, 134832, 100800)","","","","LAL","","","Point","","74018671",4,1,"central_brain","right","LAL","720575941547508841","720575941168853222","proofread","fragment"
"(639680, 139376, 213390)","","","","LH","","","Point","","219179347",4,1,"central_brain","left","LH","720575941496233482","720575941538447231","fragment","fragment"
"(691056, 136464, 237015)","","","","LH","","","Point","","232503243",5,1,"central_brain","left","LH","720575941491304396","720575940405010886","proofread","fragment"
"(660304, 154128, 213795)","","","","LH","","","Point","","223847125",4,1,"central_brain","left","LH","720575941652809713","720575941168667970","proofread","fragment"
"(696656, 141104, 213480)","","","","LH","","","Point","","233342342",4,1,"central_brain","left","LH","720575941402007331","720575941447231508","proofread","fragment"
"(640656, 160032, 194085)","","","","LH","","","Point","","220306170",3,1,"central_brain","left","LH","720575941077427737","720575941077405721","fragment","fragment"
"(676416, 158352, 196875)","","","","LH","","","Point","","228882303",3,1,"central_brain","left","LH","720575941531245850","720575941591697114","fragment","fragment"
"(674256, 151984, 218565)","","","","LH","","","Point","","228926641",5,1,"central_brain","left","LH","720575941481324000","720575940854794473","proofread","fragment"
"(678384, 132016, 213570)","","","","LH","","","Point","","229315475",5,1,"central_brain","left","LH","720575941432132961","720575941081780029","proofread","fragment"
"(698800, 119552, 221175)","","","","LH","","","Point","","234067068",5,1,"central_brain","left","LH","720575941248603640","720575941249261816","fragment","fragment"
"(674848, 146416, 218835)","","","","LH","","","Point","","228974725",2,1,"central_brain","left","LH","720575941570124532","720575941445122903","proofread","fragment"
"(300960, 120880, 199170)","","","","LH","","","Point","","44384791",4,1,"central_brain","right","LH","720575941597601669","720575940570135382","proofread","fragment"
"(346016, 125232, 211815)","","","","LH","","","Point","","58761915",3,1,"central_brain","right","LH","720575941461364691","720575941035998518","proofread","fragment"
"(304288, 129008, 227610)","","","","LH","","","Point","","46539204",4,1,"central_brain","right","LH","720575941633176773","720575941636358226","proofread","fragment"
"(331296, 128272, 204660)","","","","LH","","","Point","","52856415",3,1,"central_brain","right","LH","720575941688038924","720575941362057914","fragment","fragment"
"(314000, 152912, 189630)","","","","LH","","","Point","","50161024",3,1,"central_brain","right","LH","720575941558475428","720575941093349921","proofread","fragment"
"(308080, 154768, 179595)","","","","LH","","","Point","","47533463",4,1,"central_brain","right","LH","720575941605324397","720575941128512344","proofread","fragment"
"(313328, 144192, 198945)","","","","LH","","","Point","","47505431",5,1,"central_brain","right","LH","720575941482111139","720575941278709079","proofread","fragment"
"(295600, 141216, 179460)","","","","LH","","","Point","","45085265",3,1,"central_brain","right","LH","720575941481769891","720575941279544033","proofread","fragment"
"(312848, 147200, 216450)","","","","LH","","","Point","","47825692",3,1,"central_brain","right","LH","720575941515773901","720575940593178008","fragment","fragment"
"(328128, 136800, 187785)","","","","LH","","","Point","","53068108",3,1,"central_brain","right","LH","720575941563476904","720575940658502625","proofread","fragment"
"(615168, 596544, 208350)","","","","LNp_T1","","","Point","","211398512",3,1,"ventral_nerve_cord","left","LNp_T1","720575941016141715","720575941016057235","fragment","fragment"
"(598416, 595952, 211995)","","","","LNp_T1","","","Point","","203068365",3,1,"ventral_nerve_cord","left","LNp_T1","720575941545080252","720575941625808330","proofread","proofread"
"(646144, 589776, 167715)","","","","LNp_T1","","","Point","","223022616",4,1,"ventral_nerve_cord","left","LNp_T1","720575941585396358","720575941398161940","proofread","fragment"
"(644272, 606400, 166230)","","","","LNp_T1","","","Point","","220481534",3,1,"ventral_nerve_cord","left","LNp_T1","720575941536621802","720575940822611069","proofread","fragment"
"(635088, 617920, 117090)","","","","LNp_T1","","","Point","","217600850",4,1,"ventral_nerve_cord","left","LNp_T1","720575941461144960","720575940808376090","fragment","fragment"
"(589840, 648304, 206595)","","","","LNp_T1","","","Point","","203839092",3,1,"ventral_nerve_cord","left","LNp_T1","720575941400569515","720575941400567467","fragment","fragment"
"(642368, 619152, 138420)","","","","LNp_T1","","","Point","","220483680",5,1,"ventral_nerve_cord","left","LNp_T1","720575941554358355","720575940482323700","proofread","fragment"
"(631376, 632224, 175410)","","","","LNp_T1","","","Point","","217871198",3,1,"ventral_nerve_cord","left","LNp_T1","720575941442197595","720575941645114273","proofread","proofread"
"(639808, 597424, 113130)","","","","LNp_T1","","","Point","","220521248",4,1,"ventral_nerve_cord","left","LNp_T1","720575941541483927","720575941059437616","fragment","fragment"
"(648688, 583552, 153675)","","","","LNp_T1","","","Point","","223028815",5,1,"ventral_nerve_cord","left","LNp_T1","720575941527213240","720575940801313819","identified","fragment"
"(432368, 602592, 182970)","","","","LNp_T1","","","Point","","98261120",5,1,"ventral_nerve_cord","right","LNp_T1","720575941414321297","720575940768326677","proofread","fragment"
"(443952, 645328, 153270)","","","","LNp_T1","","","Point","","112625953",3,1,"ventral_nerve_cord","right","LNp_T1","720575940460505656","720575941614878421","fragment","proofread"
"(449248, 587232, 178650)","","","","LNp_T1","","","Point","","112366664",4,1,"ventral_nerve_cord","right","LNp_T1","720575941686035162","720575941435050113","fragment","fragment"
"(523296, 660768, 124740)","","","","LNp_T1","","","Point","","161060253",4,1,"ventral_nerve_cord","right","LNp_T1","720575941653563153","720575940870386265","proofread","fragment"
"(423456, 605136, 168975)","","","","LNp_T1","","","Point","","91827225",5,1,"ventral_nerve_cord","right","LNp_T1","720575941549394292","720575940608742463","proofread","fragment"
"(532528, 660592, 122490)","","","","LNp_T1","","","Point","","166924204",4,1,"ventral_nerve_cord","right","LNp_T1","720575941561381933","720575940999670683","proofread","fragment"
"(434816, 597792, 177435)","","","","LNp_T1","","","Point","","105153323",4,1,"ventral_nerve_cord","right","LNp_T1","720575941575416975","720575941403806548","proofread","fragment"
"(451344, 652656, 179505)","","","","LNp_T1","","","Point","","112700336",4,1,"ventral_nerve_cord","right","LNp_T1","720575941393648309","720575940710769054","fragment","fragment"
"(434704, 593120, 174015)","","","","LNp_T1","","","Point","","105153224",4,1,"ventral_nerve_cord","right","LNp_T1","720575941474456154","720575940754242147","fragment","fragment"
"(433392, 595504, 174870)","","","","LNp_T1","","","Point","","105152084",3,1,"ventral_nerve_cord","right","LNp_T1","720575941465035277","720575940710340031","proofread","fragment"
"(518960, 779456, 208350)","","","","LNp_T2","","","Point","","162342326",3,1,"ventral_nerve_cord","left","LNp_T2","720575941572787599","720575940733330714","proofread","fragment"
"(559632, 736000, 258750)","","","","LNp_T2","","","Point","","184118648",4,1,"ventral_nerve_cord","left","LNp_T2","720575941450559566","720575941072152481","proofread","fragment"
"(594656, 736784, 254115)","","","","LNp_T2","","","Point","","204025751",3,1,"ventral_nerve_cord","left","LNp_T2","720575941535121379","720575941617250431","proofread","proofread"
"(582160, 747808, 255915)","","","","LNp_T2","","","Point","","199871005",5,1,"ventral_nerve_cord","left","LNp_T2","720575941503519794","720575941488743884","proofread","proofread"
