id,UMAP1,UMAP2,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941610087498,-1.118900453544437,2.7551018038471082,76989179506234970,"145228,172342,3645",left,ventral_nerve_cord,efferent,motor,16B,wing_tension,left_anterior_dorsal_mesothoracic_nerve,tp1,NA,tp1 MN,EFF_09,flight-energy-power
720575941623403116,-5.554788505531131,3.862341050215518,76989316945205636,"143688, 176307, 3784",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,tarsus_depressor_B,NA,MNml78,EFF_13,middle-hind leg
720575941476080948,-1.0323087329633822,2.922361973830018,76848442488147777,"140291,172958,5603",left,ventral_nerve_cord,efferent,motor,16B,wing_tension,left_anterior_dorsal_mesothoracic_nerve,tp2,NA,tp2 MN,EFF_09,flight-energy-power
720575941558995950,-6.002367412544084,3.8737980166156625,77059960836077942,"145998, 184883, 4795",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,MNml80,EFF_13,middle-hind leg
720575941447844430,-5.41680422971326,3.851660374708918,77059960836185342,"146417, 185231, 4830",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,MNml78,EFF_13,middle-hind leg
720575941430258647,8.913412654899776,-3.046017523698058,75929799314922850,"113779, 58997, 965",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN6,MN6,NA,EFF_01,proboscis-antenna
720575941611096028,-6.1424335593946555,-3.5344649514476942,77055768343885268,"146893, 59998, 2429",left,central_brain,efferent,motor,putative_primary,retina_motor,left_antennal_nerve,CB0901,CB0901,NA,EFF_12,head-eye-antenna
720575941569716338,-6.09371701428968,-3.608395214966985,77266393405734986,"152528, 46949, 1893",left,central_brain,efferent,motor,putative_primary,retina_motor,left_antennal_nerve,CB0804,CB0804,NA,EFF_12,head-eye-antenna
720575941573368719,-0.8148748035200247,2.9804345408161095,76778348755969158,"138988, 180840, 6060",left,ventral_nerve_cord,efferent,motor,03B,wing_power,left_mesothoracic_accessory_nerve,DVM2a-b,NA,"DVMn 2a, b",EFF_09,flight-energy-power
720575941554765722,-5.6972817535169655,4.025902394362245,76990004409002651,"143889, 197483, 4862",left,ventral_nerve_cord,efferent,motor,20B.21B.22B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoAN_posterior_soma,NA,Tr flexor MN,EFF_13,middle-hind leg
720575941512935779,-5.531664287544084,3.6135464945514535,76989798183341846,"143497, 190910, 4577",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm MN,EFF_13,middle-hind leg
720575941547315060,-2.158577358222788,2.533478383131771,77762342808747372,"167505, 145831, 5590",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,i1,NA,i1 MN,EFF_17,flight-steering
720575941547132040,-5.6103033180006125,3.4086924830158014,76989317079779492,"144502, 177984, 4276",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B_tibia,NA,ltm MN,EFF_13,middle-hind leg
720575941624155644,-2.1037000770338192,2.4211872854907845,76918811231869913,"142421,172947,5448",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,b2,NA,b2 MN,EFF_17,flight-steering
720575941542412805,-2.2557534332044646,2.426242236204888,76848373701482001,"140254,171271,5320",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,b3,NA,b3 MN,EFF_17,flight-steering
720575941637141109,-5.937679683662253,3.6238852778156194,77130398500949653,"148759, 187280, 5523",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,femur_reductor_tiny,NA,Fe reductor MN,EFF_13,middle-hind leg
720575941553702042,8.908629978203,-2.9625238141338435,76774018153447124,"139006, 51882, 1038",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,MN8,MN8,NA,EFF_01,proboscis-antenna
720575941594743921,-0.7207829112775912,2.463603619643006,77199942812467473,"151437, 162941, 6218",left,ventral_nerve_cord,efferent,motor,03B,unknown_wing_motor,left_posterior_dorsal_mesothoracic_nerve,MNxm01,NA,MNxm01,EFF_09,flight-energy-power
720575941483515389,-7.837433254218875,0.1412831583698129,77269761197077956,"152960,145576,3972",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_prothoracic_leg_nerve,trochanter_extensor_LinJ,NA,Sternotrochanter MN,EFF_14,middle-hind leg
720575941623743434,9.121070468925648,-3.355842586449817,76984849508066615,"143364, 45033, 1076",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,MNx04,MNx04,NA,EFF_01,proboscis-antenna
720575941644192200,-5.900247966743289,4.406411294050971,76989798317618703,"144313,190917,5107",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoAN,NA,Tr flexor MN,EFF_13,middle-hind leg
720575941611652627,-5.624071037269393,3.4114919939716177,76848854536472833,"140362, 185110, 4543",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_B_tibia,NA,ltm1-tibia MN,EFF_13,middle-hind leg
720575941491494606,-5.589409267402469,3.692707661696229,76989592024953978,"144596, 186215, 4582",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_mesothoracic_leg_nerve,long_tendon_muscle_A_dipalpha,NA,MNml79,EFF_13,middle-hind leg
720575941456201887,-2.196542655921756,2.487790707655709,76918742445960288,"141988,171346,5369",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,iv1,NA,hg1 MN,EFF_17,flight-steering
720575941553503460,-6.046899234748672,4.232981328078065,76989661079598785,"144335, 187677, 5715",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,pleural_remotor_and_abductor_MesoLN_dorsal_5,NA,MNml29,EFF_13,middle-hind leg
720575941474769204,-5.6724809760816655,4.295756463118348,76848992042444288,"140032,189465,4766",left,ventral_nerve_cord,efferent,motor,21A,leg_motor,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_PDMN,NA,STTMm,EFF_13,middle-hind leg
720575941501027819,-0.9227158183820849,2.4491242209155892,76848648780591736,"140048, 178578, 6034",left,ventral_nerve_cord,efferent,motor,08A,wing_tension,left_mesothoracic_accessory_nerve,PS2,NA,ps2 MN,EFF_09,flight-energy-power
720575941471300448,-6.031707202888311,4.3722134867389535,77130123421706135,"147905, 179905, 4755",left,ventral_nerve_cord,efferent,motor,13B,leg_motor,left_mesothoracic_leg_nerve,femur_reductor,NA,Pleural remotor/abductor MN,EFF_13,middle-hind leg
720575941471300960,-5.873648559547244,4.245852593489442,77130192207941145,"148055,181253,4873",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoLN_ventral_3,NA,Sternal adductor MN,EFF_13,middle-hind leg
720575941562367239,-5.780427371955692,4.315503720351014,77059960903136204,"145671,185030,5026",left,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,left_mesothoracic_leg_nerve,trochanter_flexor_MesoLN_ventral_3,NA,Tr flexor MN,EFF_13,middle-hind leg
720575941471301728,-5.6472119445570055,4.3046017924030275,76989798317198646,"145263,190700,4954",left,ventral_nerve_cord,efferent,motor,21A,leg_motor,left_posterior_dorsal_mesothoracic_nerve,tergotrochanter_extensor_PDMN,NA,STTMm,EFF_13,middle-hind leg
720575941732789547,-1.9686204547651398,2.5277479925830697,77762342808830337,"167505,145779,5629",left,ventral_nerve_cord,efferent,motor,16B,wing_steering,left_anterior_dorsal_mesothoracic_nerve,iv2,NA,hg2 MN,EFF_17,flight-steering
720575941667542515,5.3283322696916455,2.24200976283149,75091972729522727,"89290, 254234, 5810",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,MNabgxxF,NA,auto:INXXX348,EFF_03,abdomen-positioning
720575941505102917,2.2169651036493168,1.576233271666322,75373378986932685,"97744, 253904, 5797",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg97f,NA,auto:INXXX188,EFF_07,abdomen-positioning
720575941439169042,5.9365569000474805,0.7531219759662471,75162272888953656,"90894, 253592, 6398",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,abdominal_nerve_trunk,EFFabg40,NA,MNad48,EFF_15,abdomen-reproductive
720575941611258076,5.030435884498776,2.2775963583667695,75373104309952426,"96305, 244375, 6422",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_03,abdomen motor 1
720575941604983742,1.8578652610413442,1.105967406340394,75372829298458907,"96315, 237535, 6132",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941463652877,5.987750137352172,0.8289274016101696,75162204236221279,"91171, 249909, 6554",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg03,NA,MNad57,EFF_15,abdomen-reproductive
720575941593148011,6.0588131790391815,0.8682621756275033,75162135583578209,"91536, 248751, 6708",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg05,NA,MNad49,EFF_15,abdomen-reproductive
720575941574046056,5.240400875114632,2.3069955149371957,75302941657606640,"95906, 250271, 6365",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg06,NA,MNad53,EFF_03,abdomen-positioning
720575941501694402,2.42261626770419,0.9879790583331942,75583866945261846,"104064, 234876, 6478",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg10,NA,MNad14,EFF_07,abdomen motor 1
720575941491765454,7.164849365257431,1.230152968474184,75302666779842945,"94961, 242267, 6393",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,NA,abdominal_nerve_trunk,EFFabg46,NA,MNad09,EFF_05,abdomen-ureter
720575941577258088,6.7677808647386355,0.2805471459110116,75443335682237162,"99233, 240286, 6670",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg44,NA,MNad13,EFF_15,abdomen-reproductive
720575941521612363,1.8414366861216436,0.8313292303760399,75443198176330220,"100190, 236515, 6467",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg13,NA,MNad05,EFF_07,abdomen motor 1
720575941536359602,6.583490455650511,0.21721876055792413,75021604119415982,"87710, 254117, 6208",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg41,NA,MNad23,EFF_15,abdomen-reproductive
720575941518535347,6.129030788444699,0.6760386267383425,75373378852793974,"97365, 252479, 5319",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg50,NA,MNad12,EFF_15,abdomen-reproductive
720575941516697560,1.6925811116926108,1.0588802138049918,75724260769118314,"106918, 223963, 6223",left,ventral_nerve_cord,efferent,motor,NA,NA,left_fourth_abdominal_nerve,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941540066333,6.724456871055761,1.2853697577197847,75513498067016932,"100834, 234052, 6025",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EN00B026,NA,EN00B026,EFF_05,abdomen-ureter
720575941488266441,1.530928129457654,1.0423373022754518,75724260768985024,"107755, 223747, 6174",left,ventral_nerve_cord,efferent,motor,NA,NA,left_fourth_abdominal_nerve,EFFabg13,NA,MNad01,EFF_07,abdomen motor 1
720575941551967487,2.221547300123395,1.5322855749805355,75794766952105655,"108761, 229270, 6173",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg19,NA,MNad06,EFF_07,abdomen motor 1
720575941566917370,1.7520479803316045,1.2779856959064315,75583591933292678,"102772, 226300, 6011",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg12,NA,MNad02,EFF_07,abdomen motor 1
720575941575458056,6.862879837059188,0.35423195750311226,75794904391062393,"109965, 232949, 6173",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg49,NA,MNad13,EFF_15,abdomen-reproductive
720575941412074155,6.097186649345561,-0.09061860649987685,75583866945410010,"104300, 233620, 6528",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",left_fourth_abdominal_nerve,EFFabg36,NA,MNad18,EFF_15,energy homeostasis
720575941591284364,5.215349281334119,2.3327080050189766,75302872870611296,"95175, 247981, 5953",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg94f,NA,MNad65,EFF_03,abdomen-positioning
720575941522117707,5.248999202751342,2.1629513540943,75162204236217116,"92046, 251736, 6559",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg97f,NA,auto:IN06A064,EFF_03,abdomen-positioning
720575941611754470,5.9469560032121676,2.031651858397279,75162204236104539,"91573, 251619, 6522",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,ab-PDF,NA,EN00B010,EFF_05,abdomen-ureter
720575941511228370,6.05472430040758,0.9051758089740609,74951304229202097,"84022, 257182, 6872",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg39,NA,MNad04,EFF_15,abdomen-reproductive
720575941409044907,5.2283364181749254,2.1676873007495794,75443472987380673,"98832, 245669, 6294",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg97f,NA,auto:INXXX309,EFF_03,abdomen-positioning
720575941731588395,5.5046468620530975,2.3236118593891,75373379053719789,"98019, 252228, 5936",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg98f,NA,auto:INXXX287,EFF_03,abdomen-positioning
720575941488244169,4.932207191490375,2.305707100935731,75513773078874554,"100794, 242654, 6436",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg21,NA,MNad53,EFF_03,abdomen motor 1
720575941518535603,5.952998722099484,0.6882692614276729,75302872870733811,"94397, 249179, 5995",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg50,NA,auto:INXXX077,EFF_15,abdomen-reproductive
720575941505592354,5.915135705970944,0.6890145579059435,74880935484984181,"83833, 257223, 6829",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,ovulation,abdominal_nerve_trunk,EFFabg39,NA,MNad17,EFF_15,abdomen-reproductive
720575941602996158,2.4819958453409092,1.046049479552064,75584004384232247,"103694,238462,6489",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg10,NA,MNad14,EFF_07,abdomen motor 1
720575941490687689,5.1546777134172315,1.7499600687702035,75443404335058777,"99211, 241988, 6570",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg22,NA,MNad11,EFF_03,abdomen-positioning
720575941680133053,5.500761831306638,2.2305156031329982,75302873005140615,"96118, 248460, 6574",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg09,NA,EN00B016,EFF_03,abdomen-positioning
720575941652774421,5.987250888847531,0.7730072775562142,75513704359678667,"101895, 239673, 6542",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg48,NA,MNad03,EFF_15,abdomen-reproductive
720575941517350649,5.175476635002316,2.50438130290107,75302941657621147,"96035, 250781, 6367",left,ventral_nerve_cord,efferent,motor,NA,ovulation,abdominal_nerve_trunk,EFFabg95f,NA,MNad65,EFF_03,abdomen-positioning
720575941652739796,2.057377571367453,0.8919290343006008,75443335615432853,"98587, 239908, 6513",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg21,NA,MNad58,EFF_07,abdomen motor 1
720575941501684418,1.7924953644506345,1.580986861296451,75794560794149143,"109233, 221893, 6347",left,ventral_nerve_cord,efferent,motor,00B,NA,left_fourth_abdominal_nerve,EFFabg26,NA,MNad56,EFF_07,abdomen motor 1
720575941495589499,5.079103553795041,2.3076149264057007,75443541773973187,"98989, 245762, 6562",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg96f,NA,MNad62,EFF_03,abdomen-positioning
720575941587267895,2.5408746843568677,1.037807826109681,75584004384384189,"102482, 239495, 6543",left,ventral_nerve_cord,efferent,motor,19A,NA,abdominal_nerve_trunk,EFFabg11,NA,MNad11,EFF_07,abdomen motor 1
720575941489144039,1.9365311080000998,0.8645392695148326,75583935598043262,"103515, 235753, 6376",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg15,NA,MNad05,EFF_07,abdomen motor 1
720575941608330605,7.273880565666379,1.0476371088703011,75513566920714453,"101067, 236405, 6535",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,NA,abdominal_nerve_trunk,EFFabg46,NA,MNad09,EFF_05,abdomen-ureter
720575941628672825,7.831568325065793,0.2574807444293833,75864929538053683,"111724, 222873, 6239",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,"diuresis,stress_tolerance,pain_threshold",abdominal_nerve_trunk,EFFabg36,NA,MNad18,EFF_04,energy homeostasis
720575941652910804,2.4863798861734283,1.006991986342225,75654098250337558,"105340, 231113, 6423",left,ventral_nerve_cord,efferent,motor,19A,NA,abdominal_nerve_trunk,EFFabg11,NA,MNad11,EFF_07,abdomen motor 1
720575941652917972,7.055961215995969,1.3359798231799918,75302735565848405,"95218, 244506, 6449",left,ventral_nerve_cord,efferent,visceral_circulatory,06A,NA,abdominal_nerve_trunk,EFFabg46,NA,MNad09,EFF_05,abdomen-ureter
720575941522130763,2.0162534249357504,1.5235389509876098,75513566853873214,"100510, 236267, 6375",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg14,NA,MNad19,EFF_07,abdomen motor 1
720575941496963657,1.9540686869404897,1.2149995604236459,75583798158805311,"102791, 231663, 6273",left,ventral_nerve_cord,efferent,motor,06A,NA,abdominal_nerve_trunk,EFFabg14,NA,MNad19,EFF_07,abdomen motor 1
720575941480476358,6.196115100883668,0.028951887198243084,75513498067046986,"100603, 234134, 6033",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,abdominal_nerve_trunk,EN00B026,NA,EN00B026,EFF_15,abdomen-ureter
720575941536453106,1.68665259530467,1.3524142542560433,75724260702335485,"108094, 223933, 6080",left,ventral_nerve_cord,efferent,motor,06A,NA,left_fourth_abdominal_nerve,EFFabg14,NA,MNad10,EFF_07,abdomen motor 1
720575941409050795,5.088557804130734,2.044639710493837,75372966871103366,"98087, 241045, 6458",left,ventral_nerve_cord,efferent,motor,NA,NA,abdominal_nerve_trunk,EFFabg19,NA,MNad06,EFF_03,abdomen motor 1
