root_id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941414583697,2.8428502994665927,3.094817153433012,75366231221747348,"97673, 40442, 2165",right,central_brain,central_brain_intrinsic,LALv1_ventral,NA,SAD044,SAD044,NA,NA,right visual
720575941414584209,4.729389281857951,-2.3149561963289504,76421075860592948,"128093, 19904, 4692",left,central_brain,central_brain_intrinsic,SMPad3,NA,CRE027,CRE027,NA,NA,superior brain
720575941414587537,6.3393088298926195,-2.3142769417970905,75506625918246302,"100369, 29976, 5336",right,central_brain,central_brain_intrinsic,DM6_dorso_lateral,NA,SLP405,SLP405,NA,NA,superior brain
720575941414593172,5.867046924222452,-10.47831798412497,77688400451027711,"165536, 40672, 4859",left,central_brain,central_brain_intrinsic,LHl4_dorsal,NA,CB1402,CB1402,NA,NA,left olfactory
720575941414594196,-2.317862896334187,-4.169681795617891,77898887872540711,"171089, 21098, 3522",left,central_brain,central_brain_intrinsic,putative_primary,NA,AVLP595,AVLP595,NA,NA,lateral brain
720575941414594708,9.386954875577436,3.018321506002593,74732638317227497,"78787, 31073, 4707",right,central_brain,central_brain_intrinsic,DL1_dorsal,NA,LHPV5c1,LHPV5c1,NA,NA,right olfactory
720575941414598036,-1.854603080164449,-7.868744619867158,77688331462763883,"165236, 38040, 3718",left,optic_lobe,visual_projection,VPNv2,visual,LC26,LC26,NA,NA,left visual
720575941414598548,-0.38536777914668807,-1.6774511418550742,76492406140667147,"130568, 47582, 2669",left,central_brain,central_brain_intrinsic,DM1_antero_ventral,NA,WED102,WED102,NA,NA,posterior brain
720575941414599569,2.348611446012004,-1.104802258989168,75718074808429108,"108303, 40452, 1672",right,central_brain,central_brain_intrinsic,VESa2,NA,CB1891,CB1891,NA,NA,inferior brain
720575941414605852,13.02428302346562,-7.520097502252412,76210587901917056,"120834, 37884, 3889",right,central_brain,central_brain_intrinsic,DM3_CX_p,NA,vDeltaK,vDeltaK,NA,NA,central complex related
720575941414617884,6.492956252683146,-2.3352150998323684,75999275041268270,"114745, 30879, 2123",right,central_brain,central_brain_intrinsic,FLAa3,NA,CB0575,CB0575,NA,NA,superior brain
720575941414644625,-11.5514072460046,3.1526083864957557,77269967154548064,"153261, 152138, 3321",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,20A.22A,NA,IN20A.22A056,NA,IN20A.22A056,NA,leg VNC
720575941414645396,-3.865221409212606,-8.725703962823703,78040518311597347,"175455, 48179, 2028",left,optic_lobe,visual_projection,VPNp3,visual,LC21,LC21,NA,NA,left visual
720575941414650516,3.909081550229533,-0.4745451293199789,74803350592166172,"80851, 42514, 4601",right,central_brain,central_brain_intrinsic,SLPpl1,NA,APDN3,APDN3,NA,NA,inferior brain
720575941414655380,13.11382064401005,6.973766080358673,75436738210119125,"100225, 45022, 5228",right,central_brain,central_brain_intrinsic,MBp,NA,KCg-m,KCg-m,NA,NA,right olfactory
720575941414660756,6.411915393460735,-3.5105984292238475,76773469404638591,"138712, 35772, 5036",left,central_brain,central_brain_intrinsic,DL1_dorsal,NA,SMP193b,SMP193b,NA,NA,superior brain
720575941414664852,7.435075851071818,-0.24219847538168537,75295451033293360,"96124, 28631, 5576",right,central_brain,central_brain_intrinsic,SLPpm3,NA,CB3121,CB3121,NA,NA,superior brain
720575941414670228,2.699400039304239,-0.8348732075899374,75999619175467146,"115567, 41440, 4144",right,central_brain,central_brain_intrinsic,SMPad2,NA,PS002,PS002,NA,NA,inferior brain
720575941414671252,13.423804851163373,-7.224701174280001,75787550870236635,"109092, 14065, 4134",right,central_brain,central_brain_intrinsic,CREa1_dorsal,NA,FB2B_b,FB2B_b,NA,NA,central complex related
720575941414673556,0.526555808175547,-2.219862469217134,75366300008358640,"97455, 41984, 2443",left,central_brain,central_brain_intrinsic,DM4_ventral,NA,WED145,WED145,NA,NA,posterior brain
720575941414681748,6.848406882871135,-1.6493660292833578,75647638284227204,"104744, 38163, 5230",right,central_brain,central_brain_intrinsic,DM2_central,NA,CB1278,CB1278,NA,NA,superior brain
720575941414690964,-0.21327626527454138,-1.8684443316667807,76914137636567047,"142350, 33202, 2969",left,central_brain,central_brain_intrinsic,putative_primary,NA,LAL156a,LAL156a,NA,NA,posterior brain
720575941414701716,5.93790158807133,-9.779849775811984,77969600616407282,"173968, 32408, 4931",left,central_brain,central_brain_intrinsic,LHl4_dorsal,NA,CB2463,CB2463,NA,NA,left olfactory
720575941414711444,4.556882949460489,-2.3477761826723356,76773125538841157,"138781, 25265, 4013",left,central_brain,central_brain_intrinsic,EBa1,NA,CB2245,CB2245,NA,NA,superior brain
720575941414719124,4.149663539517864,0.6830133118421303,75366300410890795,"98290, 42041, 3930",right,central_brain,central_brain_intrinsic,putative_primary,NA,PLP144,PLP144,NA,NA,inferior brain
720575941414728852,8.534232707608684,-1.9697835526674516,75928906229864232,"112967, 32146, 1831",right,central_brain,central_brain_intrinsic,FLAa2,NA,CB3035,CB3035,NA,NA,flange median bundle
720575941414729620,2.7607949691901044,-0.9908248267381918,75788306851684523,"109965, 36247, 4422",right,central_brain,central_brain_intrinsic,SMPad2,NA,CB2795,CB2795,NA,NA,inferior brain
720575941414731412,4.071724982846721,-1.281388529321505,75647638150062381,"104496, 38151, 4734",right,central_brain,central_brain_intrinsic,CLp1_or_SLPpm2,NA,CB2868_a,CB2868_a,NA,NA,superior brain
720575941414739092,6.875325294126017,-3.019704111596895,76914068447377592,"142480, 32512, 1172",left,central_brain,central_brain_intrinsic,LALv1_ventral,NA,SMP168,SMP168,NA,NA,superior brain
720575941414742676,3.2185829597601727,7.100351563909697,74240949924122136,"64714, 59152, 2580",right,optic_lobe,visual_projection,NA,NA,LLPC1,LLPC1,NA,NA,right visual
720575941414743444,1.355369659055216,-1.6084789118974936,76140562688028648,"119550, 48135, 3632",right,central_brain,central_brain_intrinsic,SMPad2,NA,PS005_a,PS005_a,NA,NA,posterior brain
720575941414747796,-2.5225616973748375,-4.472067602655246,77758150317142190,"165961, 22428, 3274",left,central_brain,central_brain_intrinsic,VLPl2_medial,NA,CB3516,CB3516,NA,NA,lateral brain
720575941414758036,13.992444606412398,-4.974559553644014,77125450564192864,"149141, 40537, 4928",left,central_brain,central_brain_intrinsic,DL1_dorsal,NA,FB2H_a,CB4171,NA,NA,central complex related
720575941414763412,1.252218814481242,-4.6796405396669645,77195269351676446,"150062, 23047, 4318",left,central_brain,central_brain_intrinsic,CREa2_ventral,NA,AOTU015b,AOTU015b,NA,NA,inferior brain
720575941414770833,-2.404552368532675,-10.22599387981589,78040724805666755,"175237, 54862, 3325",left,optic_lobe,visual_projection,NA,NA,LPC1,LPC1,NA,NA,left visual
720575941414776980,13.169500918973432,6.9121329703122845,75296000654788147,"94949, 43905, 5024",right,central_brain,central_brain_intrinsic,MBp,NA,KCg-m,KCg-m,NA,NA,right olfactory
720575941414778516,1.1453550773749184,-2.2026324353426228,75366231288579846,"96598, 40004, 2337",right,central_brain,central_brain_intrinsic,LALa1_posterior,NA,WEDPN7B,WEDPN7B,NA,NA,inferior brain
720575941414780308,5.6331602054724526,-6.438080557367158,78250731794832106,"180624, 20896, 4295",left,central_brain,central_brain_intrinsic,VPNl&d1_dorsal,NA,CB1912,CB1912,NA,NA,left olfactory
720575941414784540,4.377507777799112,3.4072217860013723,74662749804484597,"76747, 46954, 1763",right,optic_lobe,visual_projection,VPNd2,visual,LC10c,LC10c,NA,NA,right visual
720575941414785564,0.2317251282820534,15.138708344915552,74592656340387219,"75115, 55194, 3142",right,optic_lobe,visual_projection,NA,visual,LC12,LC12,NA,NA,right visual
720575941414789780,-0.6268583816399742,-1.8392318568437824,75225974702902683,"94100,55020,2034",right,central_brain,central_brain_intrinsic,LB19,NA,CB1091,CB1091,NA,NA,posterior brain
720575941414791828,3.2282470184454755,-4.186539896509005,77406856955482605,"157549, 37650, 5390",left,central_brain,central_brain_intrinsic,SLPav2,NA,SLP076,SLP076,NA,NA,superior brain
720575941414798228,-2.056224254976766,6.476592771032499,75788511936749464,"108851, 42697, 476",right,central_brain,central_brain_intrinsic,MD_SA1,NA,CB3004,CB3004,NA,NA,flange median bundle
720575941414800020,2.576265903104287,-1.2546780190675981,76703031202639579,"136243, 33853, 2161",left,central_brain,central_brain_intrinsic,ALl1_ventral,NA,VES025,VES025,NA,NA,superior brain
720575941414800532,5.933811278928262,-8.550465353509741,77758425597198705,"167550, 30130, 4640",left,central_brain,central_brain_intrinsic,LHa2,NA,CB0947,CB0947,NA,NA,left olfactory
720575941414802068,4.4061966854224055,-2.3242402157991653,76703100257590418,"135433, 35674, 3411",left,central_brain,central_brain_intrinsic,DM6_central1,NA,LAL182,LAL182,NA,NA,inferior brain
720575941414803860,-4.121845154177206,-4.025289305230928,77758218969267966,"166956, 23444, 2938",left,central_brain,central_brain_intrinsic,VLPa1_lateral,NA,AVLP411,AVLP411,NA,NA,lateral brain
720575941414810260,-4.271605877291218,-4.012870081445528,77617618785555705,"162412, 28006, 2393",left,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,CB0450,CB0450,NA,NA,lateral brain
720575941414810516,1.6374534088263346,-1.9391715607851276,76914000398575570,"142517, 29588, 3587",left,central_brain,central_brain_intrinsic,DM6_central2,NA,LAL195,LAL195,NA,NA,posterior brain
720575941414812052,-1.8936747592797445,5.35958265445535,75718006022115156,"107128, 37511, 1517",right,central_brain,central_brain_intrinsic,TRdl_b,NA,CB3493,CB3493,NA,NA,flange median bundle
720575941414823828,-2.835385469805257,5.610847226598905,75577749502561332,"103614, 51795, 1096",right,central_brain,central_brain_intrinsic,putative_primary,NA,CB0277,CB0277,NA,NA,flange median bundle
720575941414834068,5.283047767270548,-3.1858902058809537,76984231771312619,"143368, 26454, 3999",left,central_brain,central_brain_intrinsic,NA,NA,NA,NA,NA,NA,superior brain
720575941414843537,5.1267701107153725,-2.4749069295137645,76421007074392904,"127435, 18384, 4571",right,central_brain,central_brain_intrinsic,SMPad3,NA,CB1062,CB1062,NA,NA,superior brain
720575941414885012,-3.873734382998007,-4.0581662736147175,77476812779260133,"158731, 25363, 3235",left,central_brain,central_brain_intrinsic,VLPl2_medial,NA,AVLP195,NA,NA,NA,lateral brain
720575941414888596,5.675965877164346,-5.584278830072237,77406650663393342,"155960, 32627, 5072",left,central_brain,central_brain_intrinsic,SLPal3_and_SLPal4_dorsal,NA,CB3168,CB3168,NA,NA,superior brain
720575941414889876,3.3185211139807533,-4.303374537011933,78109994372852795,"178016, 21008, 4358",left,central_brain,central_brain_intrinsic,SIPa1_ventral,NA,CL024b,CL024b,NA,NA,superior brain
720575941414891156,5.828542323697549,-5.333896883508516,78180294397577316,"178480, 19856, 4363",left,central_brain,central_brain_intrinsic,SLPal5,NA,CB2427,CB2427,NA,NA,superior brain
720575941414897041,-10.578542141329304,8.704533807256864,76004292502469544,"115499, 181695, 5656",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,06B,NA,IN06B052,NA,IN06B052,NA,dorsal VNC
720575941414908561,-10.634218601595416,8.981785050848172,76778004889965798,"139260, 170664, 4971",right,ventral_nerve_cord,ascending,06B,NA,AN06B031,SA_DMT_DMetaN_12,AN06B031,flight power,dorsal VNC
720575941414913681,4.0420952755102935,-4.777809389612033,77758837847461861,"165954, 42990, 4553",left,central_brain,central_brain_intrinsic,SLPpl3,NA,SLP344,SLP344,NA,NA,inferior brain
720575941414919569,-6.916486648928181,0.6713195361882914,76284667565381002,"124345, 147920, 4284",right,ventral_nerve_cord,ventral_nerve_cord_intrinsic,02A,NA,IN02A029,NA,IN02A029,NA,dorsal VNC
720575941414945428,0.4257408100256753,-5.9759447655885944,78040037879159784,"175361, 34174, 4309",left,optic_lobe,visual_projection,VPNd2,visual,LC10c,LC10c,NA,NA,left visual
720575941414947220,-7.482323078524131,0.7341228642255534,77125243869076431,"149397, 34218, 2940",left,central_brain,descending,putative_primary,NA,DNpe031,DNpe031,DNxn187,threat response,leg VNC
720575941414961556,15.794266315091592,0.9276369728833904,76280887792800201,"124289, 36041, 3523",right,central_brain,central_brain_intrinsic,DM3_CX_v,NA,PFNp,PFNp,NA,NA,central complex related
720575941414964628,1.4210873561987711,-4.354152925988984,77759043736985470,"166582, 47537, 3373",left,optic_lobe,visual_projection,NA,NA,NA,auto:LTe65,NA,NA,inferior brain
720575941415025812,-3.0095750373711754,5.413864842870878,76562911921154652,"131217, 52741, 1128",left,central_brain,central_brain_intrinsic,MX12__prim,NA,CB0603,CB0603,NA,NA,flange median bundle
720575941415036700,-1.1411292833199664,5.801092378118681,76421762048700560,"127998, 40936, 838",left,central_brain,central_brain_intrinsic,TRdm,NA,CB2968,CB2968,NA,NA,flange median bundle
720575941415055900,-2.979377655397909,-4.226404436609101,77265569107937148,"152654, 20962, 3292",left,central_brain,central_brain_intrinsic,VLPa1_medial,NA,CB2376,CB2376,NA,NA,lateral brain
720575941415072540,5.574497790921672,-4.837883718988252,77336419291056548,"153948, 36528, 4817",left,central_brain,central_brain_intrinsic,VLPd&p1_posterior,NA,CB3458,CB3458,NA,NA,superior brain
720575941415114641,15.753082843411908,0.8906969942838421,76632869220657688,"134102, 39732, 4387",left,central_brain,central_brain_intrinsic,DM3_CX_p,NA,PFNp_c,PFNp,NA,NA,central complex related
720575941415192604,2.2343722301611737,4.334933511236356,74592587755184275,"75517, 51805, 3667",right,optic_lobe,visual_projection,NA,visual,LC31a,LC31a,NA,NA,right visual
720575941415211924,-11.632005123507039,0.03130463070576087,76497217174832530,"130907, 190610, 5127",left,ventral_nerve_cord,ventral_nerve_cord_intrinsic,11A,NA,IN11A003,NA,IN11A003,NA,leg VNC
720575941415224348,-8.86897507132198,9.892117730596707,76492818323411268,"130916, 60656, 2196",left,central_brain,descending,LB7,NA,DNge116,DNge116,DNg36,head orienting,dorsal VNC
720575941415247900,1.8970502334723305,-8.7473685822695,75084206892041674,"89396, 23450, 3777",right,central_brain,central_brain_intrinsic,AOTUv4_dorsal,NA,TuBu04,TuBu04,NA,NA,inferior brain
720575941415249948,0.500103207219584,-5.8597414574831275,77969668732156251,"173746, 33905, 2706",left,optic_lobe,visual_projection,VPNd2,visual,LC10a,LC10a,NA,NA,left visual
720575941415261329,6.821781249631387,-2.3070149502962365,75436188454684355,"100179, 26633, 5353",right,central_brain,central_brain_intrinsic,putative_primary,NA,NPFL1-I,NPFL1-I,NA,NA,superior brain
720575941415262353,5.398555846799355,-3.2650642476290006,76773194459805714,"138369, 27333, 4837",left,central_brain,central_brain_intrinsic,VLPl&p1_posterior,NA,CRE103b,CRE103b,NA,NA,superior brain
720575941415263889,3.945392222989543,-3.6877966008394494,76491857055477377,"130701, 31233, 5125",left,central_brain,central_brain_intrinsic,CLp1,NA,SMP495a,SMP495a,NA,NA,superior brain
720575941415264401,1.3230256754050085,3.0492298521787395,75085443640721874,"89732, 59731, 2888",right,central_brain,central_brain_intrinsic,VLPl&p2_posterior,NA,CB1717,CB1717,NA,NA,lateral brain
720575941415270545,1.2779184299597575,-3.3523836217134724,77196093850739602,"151060, 47118, 3637",left,central_brain,central_brain_intrinsic,putative_primary,NA,PLP213,PLP213,NA,NA,posterior brain
720575941415270801,4.174436183560832,1.6859627880841956,74802663329696188,"80904, 22432, 4147",right,optic_lobe,visual_projection,SLPpl2,NA,LTe53,LTe53,NA,NA,inferior brain
720575941415271313,6.831538768399699,0.24872309646909138,74591625682723931,"75047, 24284, 3756",right,central_brain,central_brain_intrinsic,SLPav1_medial,NA,SLP221,SLP221,NA,NA,superior brain
720575941415272849,-3.160485891710775,-4.2791769585817585,77547524919048124,"161013, 36206, 2309",left,central_brain,central_brain_intrinsic,VLPl1_or_VLPl5,NA,CB2373,CB2373,NA,NA,lateral brain
720575941415278993,5.953892799008831,-8.900059469720675,77899163085613816,"171455, 29068, 4662",left,central_brain,central_brain_intrinsic,VLPl4_dorsal,NA,CB2750,CB2750,NA,NA,left olfactory
720575941415285393,9.23334083138798,2.8222460665494666,74591763255558922,"74688,26966,4131",right,central_brain,central_brain_intrinsic,VLPl4_dorsal,NA,LHAV4a4,LHAV4a4,NA,NA,right olfactory
720575941415287953,4.772073836911662,-4.92698789455588,77407131229779252,"157284, 45466, 3220",left,central_brain,central_brain_intrinsic,WEDa2,NA,WEDPN2A,WEDPN2A,NA,NA,superior brain
720575941415290004,-2.797217516314047,-8.603207357904271,77899712304767834,"170095, 46674, 2680",left,optic_lobe,visual_projection,NA,escape_takeoff,LC13,LC13,NA,NA,left visual
720575941415295892,2.0403417068610032,-6.154021032831026,78884256180972330,"199094, 27810, 2463",left,optic_lobe,visual_projection,NA,visual,MeTu4b,MeTu4b,NA,NA,inferior brain
720575941415309457,-3.1292974037041827,-6.20275235988791,77828381689055539,"169232, 18272, 3386",left,central_brain,central_brain_intrinsic,VLPl&d1_dorsal,NA,AVLP232,AVLP232,NA,NA,left visual
720575941415310993,2.5437065082678636,-2.8031845174043912,76562363037673539,"131508, 36537, 4447",left,central_brain,central_brain_intrinsic,SMPad2,NA,CB2785,CB2785,NA,NA,inferior brain
720575941415312785,5.703422637570841,-5.778196581384493,77969256750916556,"172704, 22480, 3987",left,central_brain,central_brain_intrinsic,SLPal3_and_SLPal4_dorsal,NA,CB1861,CB1861,NA,NA,left olfactory
720575941415316625,14.897922130216104,-2.2065641961305866,77265500455559169,"151760, 20208, 3545",left,central_brain,central_brain_intrinsic,EBa1,NA,CB3890,CB3890,NA,NA,central complex related
720575941415317649,5.385714622128946,-3.6032514653414025,76561538202443480,"131440, 10816, 3786",left,central_brain,central_brain_intrinsic,CREa2_medial,NA,PAM,PAM08,NA,NA,superior brain
720575941415323932,6.245987506497841,-1.2668104253023398,75365888295332263,"96771, 29406, 4701",right,central_brain,central_brain_intrinsic,SLPad1_posterior,NA,CB1393,CB1393,NA,NA,superior brain
720575941415325329,-3.268653540026205,-4.131716974756075,77054737819833114,"145484, 28966, 3335",left,central_brain,central_brain_intrinsic,VLPa2,NA,CB3411,CB3411,NA,NA,lateral brain
720575941415325585,6.946120830167277,-2.6826629719942336,74873650750656823,"83277, 39439, 4987",right,central_brain,central_brain_intrinsic,SLPpl1,NA,CB1791,CB1791,NA,NA,superior brain
720575941415332124,3.9121995884070233,8.079706422308135,74451438017119557,"70804, 40481, 3932",right,optic_lobe,visual_projection,VPNd3,visual,LC9,LC9,NA,NA,right visual
720575941415334033,4.770829291928751,-2.347033508798434,77407337455330522,"156055, 53051, 3466",left,central_brain,central_brain_intrinsic,putative_primary,NA,LAL137,LAL137,NA,NA,superior brain
720575941415339153,5.758259864438517,-6.368215330621552,76632593805943353,"135009, 31444, 2366",right,central_brain,central_brain_intrinsic,putative_primary,thermosensory,M_smPNm1,M_smPNm1,NA,NA,left olfactory
720575941415342481,1.1849084812292885,2.814001790502714,74943606507143940,"84293, 27596, 2512",right,central_brain,central_brain_intrinsic,VLPl2_medial,NA,AVLP169,AVLP169,NA,NA,lateral brain
720575941415346321,0.411813469518168,2.537092677572417,74662337688608538,"77038, 33015, 2412",right,central_brain,central_brain_intrinsic,VLPl&p1_lateral,NA,AVLP132,AVLP132,NA,NA,lateral brain
