id,UMAP1,UMAP2,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941471829568,-11.992602478409516,6.536270521985109,75302804084385093,"95454, 246130, 5816",left,ventral_nerve_cord,ascending,NA,reproduction,NA,ANXXX981,AN_FLA_SMP_2,auto:ANXXX202,reproduction,superior brain
720575941471916608,2.3504360805504474,5.704350851880129,75654235420896652,"105369, 233789, 5414",left,ventral_nerve_cord,ascending,00A,NA,NA,AN00A006,AN_VES_GNG_6,AN00A006,postural control,abdominal VNC
720575941471926080,3.136541951751009,7.201616667614991,75654235555437636,"106137, 233976, 6034",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX988,AN_GNG_IPS_13,auto:INXXX062,postural control,abdominal VNC
720575941471955264,-24.70624078407357,-17.201313592089594,76001130668501728,"116164, 86860, 2915",right,central_brain,descending,putative_primary,NA,NA,DNbe001,DNbe001,DNut040,flight steering 1,dorsal VNC
720575941472005952,2.319433559035555,11.311250113354738,75789130814323769,"109714, 59533, 1862",right,central_brain,descending,LB7__prim,NA,NA,DNge082,DNge082,DNxl068,postural control,leg VNC
720575941472044352,-27.07059777870248,-17.006411172045652,76282811804053520,"123983, 92500, 3059",left,central_brain,descending,LB12,NA,NA,DNg82,DNg82,DNg82,flight steering 1,posterior brain
720575941472070775,-15.61463941230844,17.245271109448492,76636854480971449,"134854, 158699, 2745",left,ventral_nerve_cord,ascending,02A,NA,NA,AN02A016,AN_GNG_56,AN02A016,threat response,leg VNC
720575941472160011,14.507963050460114,-31.064619637621817,76001336827176493,"115643, 92500, 2999",left,central_brain,descending,putative_primary,NA,NA,DNp73,DNp73,DNp73,flight steering 2,dorsal VNC
720575941472178752,-12.275265823746427,12.36838188062769,75366162837570879,"98197, 36978, 3370",right,central_brain,descending,SMPpv2_ventral,NA,NA,DNp70,DNp70,DNp70,taste-touch,lateral brain
720575941472297787,-6.141479622269378,-31.700346566332755,76282811736849922,"124600, 92500, 2814",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,AN_GNG_172,AN07B071,head orienting,dorsal VNC
720575941472329568,-23.14449990882943,7.454399966107424,76281299773699326,"123120, 47542, 2075",left,ventral_nerve_cord,ascending,LB5,NA,NA,ANXXX308,AN_multi_80,ANXXX308,visceral control,flange median bundle
720575941472359995,-0.8003979135997142,-25.66667995561499,76001336759962222,"115374, 92500, 2713",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B071,auto:AN_GNG_175,AN07B071,head orienting,dorsal VNC
720575941472508256,-4.510877024079069,26.63119449506861,76353180480644173,"126341, 92500, 2808",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B032,AN_multi_110,AN19B032,taste-touch,leg VNC
720575941472522304,0.6420454870217002,-34.25009403337378,76282811803446884,"124200, 92500, 2845",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B049,SA_DMT_DMetaN_12,AN07B049,head orienting,dorsal VNC
720575941472554336,-19.00931848182748,21.378896139966066,76212442992768342,"120838, 92500, 2809",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B099,AN_GNG_149,AN08B099,threat response,leg VNC
720575941472597051,31.472342361068023,18.42874088178734,75930968082606437,"113641, 92500, 2863",right,central_brain,descending,MX12,grooming,NA,DNge020,DNge020,DNg12,grooming,leg VNC
720575941472609632,-0.10663331642220863,-1.972862101687376,76216566765037922,"122535, 215133, 4983",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B035,AN_IPS_WED_1,AN07B035,reproduction,leg VNC
720575941472733451,-5.038093696976408,13.567605398999271,75295725575341909,"96136, 36081, 4176",right,central_brain,descending,putative_primary,neuromodulatory,NA,DNp32,DNp32,DNp32,postural control,superior brain
720575941472752736,29.452383864974273,-1.7515307437314434,76567379358510151,"131547, 186161, 3801",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B037,AN_GNG_165,AN10B037,proprioceptive,leg VNC
720575941472839488,16.682812560652987,11.459939383374271,76071705504287493,"118139, 92500, 2767",left,central_brain,descending,MD3,NA,NA,DNge096,DNge096,DNit008,probing,flange median bundle
720575941472867424,9.428093780135407,-34.98465213884252,76216017143189668,"122590, 199959, 5402",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B089,NA,AN07B089,flight steering 2,dorsal VNC
720575941473177099,13.107713569258944,5.465561293469484,76703855769428466,"135261, 59008, 1966",left,central_brain,descending,LB7__prim,NA,NA,DNge037,DNge037,DNxl014,probing,leg VNC
720575941473471072,-13.922780167008147,-33.391417122973394,76353180547932684,"125124, 92500, 2948",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B060,AN_GNG_175,AN19B060,flight steering 2,dorsal VNC
720575941473472608,15.696476806258456,-35.9051996241941,76074935856550738,"117540, 189712, 4784",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B079,NA,AN08B079,flight steering 2,dorsal VNC
720575941473714730,25.24302564964224,-18.8607088099851,76215123387416288,"121022, 173499, 3901",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B036,AN_AVLP_3,AN19B036,vibratory,lateral brain
720575941473793322,-20.64391053810189,-10.359745598925539,76001336893799114,"115050, 92500, 3076",right,central_brain,descending,LB12,flight,NA,DNg02_a,DNg02_a,DNg02,flight power,dorsal VNC
720575941473825888,30.611744750594394,20.69071712385279,75648324405529431,"105651, 57380, 1235",right,central_brain,descending,MX12,grooming,NA,DNge020,DNge020,DNg12,grooming,leg VNC
720575941473859424,-12.262340675736173,9.596173666821533,76144685991265696,"119456, 170792, 4293",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B104,AN_GNG_92,AN05B104,proprioceptive,leg VNC
720575941473861728,-10.05752957954477,31.45061817060571,76142074248265959,"120553, 92500, 2698",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A014,AN_GNG_140,AN17A014,taste-touch,leg VNC
720575941473970747,3.1979282985680255,-32.99843464006323,76001336826657260,"116711, 92500, 2820",left,central_brain,descending,LB7,NA,NA,DNge116,DNge116,DNxn109,head orienting,dorsal VNC
720575941473987168,-20.357987533951505,17.299050711499273,76707292078497583,"135408, 160334, 3145",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B048,AN_multi_104,AN08B048,threat response,leg VNC
720575941474054496,8.490703452681796,12.424865149365479,76074798014709961,"117109, 185620, 3172",right,ventral_nerve_cord,ascending,01B,NA,NA,AN01B011,AN_GNG_VES_7,AN01B011,walking,leg VNC
720575941474101344,-12.69191182746957,17.16748943220239,76496735602002016,"130000, 176960, 3229",left,ventral_nerve_cord,ascending,02A,NA,NA,AN02A002,AN_multi_12,AN02A002,walking,leg VNC
720575941474256224,-13.7543031085975,-42.32612857927221,75788787686781818,"108820, 50536, 3693",right,central_brain,descending,PSp2,NA,NA,DNpe008,DNpe008,auto:DNnt011,head orienting,dorsal VNC
720575941474312800,8.780459273909825,-21.83881244768042,76212030675258393,"122271, 81826, 2566",right,central_brain,descending,LB7,NA,NA,DNge094,DNge094,DNxn107,flight power,dorsal VNC
720575941474325297,11.553040374373692,-40.590242959155034,76353180547915876,"125102, 92500, 2939",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B063,NA,AN19B063,flight steering 2,dorsal VNC
720575941474398513,-20.053982864762048,18.911477469311773,76707017200904834,"136331, 153233, 3241",left,ventral_nerve_cord,ascending,08B,NA,NA,AN08B089,AN_GNG_182,AN08B089,threat response,leg VNC
720575941474543931,-9.715534340286956,28.54209270368677,76212442992135469,"121379, 92500, 2587",left,ventral_nerve_cord,ascending,17A,NA,NA,AN17A031,AN_GNG_167,AN17A031,taste-touch,leg VNC
720575941474552372,-20.13384736671518,6.27357473264795,75654304073847776,"105795, 235626, 5368",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B037,AN_multi_34,AN09B037,visceral control,flange median bundle
720575941474562334,-6.830486904526456,21.047194861279543,76566210925893982,"131743, 151194, 2971",right,ventral_nerve_cord,ascending,01A,NA,NA,AN01A033,NA,AN01A033,taste-touch,lateral brain
720575941474566708,15.653511870955722,-37.543150521410894,76004910776739306,"116080, 198926, 4999",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B100,NA,AN19B100,flight steering 2,dorsal VNC
720575941474608170,1.8682440410607017,20.89555683027368,76777660688578341,"137427, 161622, 2676",left,central_brain,descending,05B_put1,NA,NA,DNpe029,DNpe029,DNxl066,taste-touch,leg VNC
720575941474665514,-17.54406274452279,-25.090515710009523,76633143494682548,"133247, 48672, 2110",left,central_brain,descending,MX3,NA,NA,DNg106,DNg106,DNg106,flight power,posterior brain
720575941474677825,5.82518278465201,-15.362997628344482,75789268387767413,"109144, 65182, 2485",right,central_brain,descending,LB6,NA,NA,DNg89,DNg89,DNxn146,head orienting,dorsal VNC
720575941475322410,-23.0568572391517,15.456242941723879,76282811736622890,"124046, 92500, 2751",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B062,AN_GNG_163,AN07B062,postural control,dorsal VNC
720575941475341610,4.1185449253075275,-17.45456371415991,76562775153495276,"132153, 48303, 3784",left,central_brain,descending,PSp2,NA,NA,DNpe012,DNpe012,DNxn112,flight power,posterior brain
720575941475357738,-7.6720968593604395,-7.3211389552487764,76356342046321116,"126116, 187146, 4398",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B031,SA_DMT_ADMN_10,AN06B031,flight power,dorsal VNC
720575941475557681,-21.782559524918295,-3.6344119082822246,75718968430083011,"107694, 65796, 2692",right,central_brain,descending,LB12,NA,NA,DNg03,DNg03,DNg03,reproduction,posterior brain
720575941475572539,-17.78564180030892,4.260740660534914,76632594343300003,"133297, 32087, 4585",left,central_brain,descending,SMPpv1,NA,NA,DNpe035,DNpe035,DNit004,visceral control,flange median bundle
720575941475963697,32.98771940574575,-6.690595723284667,76355448223796036,"126005, 159867, 2768",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B047,AN_AVLP_53,AN10B047,vibratory,lateral brain
720575941476037918,12.687561858748692,-33.09638462175268,76282811803390923,"123150, 92500, 2823",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B060,NA,AN07B060,flight steering 2,dorsal VNC
720575941476041265,13.06911074027945,-37.512648202074956,76001336826981104,"115087, 92500, 2928",right,ventral_nerve_cord,ascending,19B,NA,NA,AN19B059,NA,AN19B059,flight steering 2,dorsal VNC
720575941476041521,-18.413699280167314,22.897675894604742,76212442992625932,"121266, 92500, 2763",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B109,AN_GNG_187,AN08B109,threat response,leg VNC
720575941476053354,2.5430644641869224,-33.703188515795645,76636717578755660,"133934, 155443, 4749",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A112,NA,AN06A112,head orienting,dorsal VNC
720575941476214833,-9.933246742630702,20.08259525190454,75788856003401702,"109340, 52904, 2062",right,central_brain,descending,MX3,NA,NA,DNge140,DNge140,DNxn185,taste-touch,posterior brain
720575941476250164,-4.446572433853851,-24.537735558642332,76353180480489025,"125625, 92500, 2743",left,central_brain,descending,LB3,NA,NA,DNge045,DNge045,DNut062,head orienting,dorsal VNC
720575941476367937,30.067414153670565,23.477475546704344,76353180547997372,"125522, 92500, 2971",left,central_brain,descending,MX12,grooming,NA,DNge019,DNge019,DNg12,grooming,leg VNC
720575941476378164,2.4257365356438307,-32.852697945727286,76493093268480602,"130085, 67615, 2483",left,central_brain,descending,LB6,reaching,NA,DNg10,DNg10,DNg10,head orienting,dorsal VNC
720575941476398897,4.158900130843415,-29.669672585619868,75718762137421222,"107981, 60573, 2178",right,central_brain,descending,LB7,NA,NA,DNge092,DNge092,DNxn109,head orienting,dorsal VNC
720575941476477492,-26.850169311905606,-17.833145714892336,76562981043433744,"132557, 55274, 2712",left,central_brain,descending,WEDd1,NA,NA,DNae010,DNae010,DNxn122,flight steering 1,dorsal VNC
720575941476515636,-3.262732635880217,23.64936008344751,76075691703589806,"118334, 212722, 4502",left,ventral_nerve_cord,ascending,05B,NA,NA,AN05B023,AN_AVLP_22,AN05B023,taste-touch,lateral brain
720575941476632385,-26.671885620499364,-16.536629296435294,75718830991420705,"107477, 61857, 2805",right,central_brain,descending,LB12,NA,NA,DNg01,DNg01,DNg01,flight steering 1,posterior brain
720575941476733243,-9.159555565262542,0.1139729846582967,76496186114691500,"129261, 159841, 4258",left,ventral_nerve_cord,ascending,19B,NA,NA,AN19B019,AN_multi_105,AN19B019,postural control,inferior brain
720575941476752180,2.796494115447298,-23.529059029711668,76918536152896872,"142737, 164537, 4762",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B017,auto:CB1311,AN10B017,flight power,dorsal VNC
720575941476850462,-6.34096826210092,30.337849997387938,76146266539246337,"118911, 217600, 4338",left,ventral_nerve_cord,ascending,09B,NA,NA,AN09B044,AN_GNG_137,AN09B044,taste-touch,leg VNC
720575941476852254,29.566511977767234,22.022752188550047,76282811736536479,"124259, 92500, 2721",right,central_brain,descending,MX12__prim,grooming,NA,DNg62,DNg62,DNg62,grooming,leg VNC
720575941476919099,-6.8144003261573145,22.010573767529543,76707704596979562,"136090, 172275, 4021",right,ventral_nerve_cord,ascending,09B,NA,NA,AN09B027,AN_AVLP_16,AN09B027,taste-touch,lateral brain
720575941476977969,4.825058806990876,9.945367239819582,76848579523997938,"140673, 178016, 3910",left,ventral_nerve_cord,ascending,07B,NA,NA,AN07B011,AN_GNG_169,AN07B011,postural control,leg VNC
720575941476978993,-0.5315523554332101,1.6564235914812644,76212443059232247,"120903, 92500, 2830",right,ventral_nerve_cord,ascending,08B,NA,NA,AN08B100,AN_GNG_VES_10,AN08B100,walking,leg VNC
720575941476980785,-4.35415948524545,-0.5283241640462321,76212442992569780,"121739, 92500, 2738",left,ventral_nerve_cord,ascending,04A,NA,NA,AN04A001,AN_GNG_178,AN04A001,walking,leg VNC
720575941476981569,-17.995946060562826,-22.69369945634741,76703718397952718,"135499, 54783, 2303",left,central_brain,descending,MX3,NA,NA,DNg08_a,DNg08_a,DNit007,flight power,dorsal VNC
720575941477003825,-6.8308192600257245,16.243752859936766,75583797957482846,"103232, 233351, 5492",right,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX084,AN_GNG_191,ANXXX084,postural control,abdominal VNC
720575941477006388,3.831338275527254,-17.615599251879633,76282811803956889,"123230, 92500, 3025",left,central_brain,descending,PSp2,NA,NA,DNpe012,DNpe012,DNxn104,flight power,posterior brain
720575941477013825,-25.26104272499154,-16.62414035905737,76282811804001770,"123963, 92500, 3041",left,central_brain,descending,LB12,NA,NA,DNg04,DNg04,DNg04,flight steering 1,dorsal VNC
720575941477099313,27.986361373519195,23.471238516675047,75718418271553998,"107189, 51041, 1143",right,central_brain,descending,putative_primary,NA,NA,DNge076,DNge076,DNfl039,grooming,flange median bundle
720575941477145393,12.426726211165686,6.9045332897768565,76633624531434377,"135117, 62875, 2270",right,central_brain,descending,LB7__prim,NA,NA,DNge041,DNge041,DNxl085,probing,leg VNC
720575941477158721,3.999000896071687,-13.981364823473873,76001336827200139,"114937, 92500, 3005",left,ventral_nerve_cord,ascending,06A,NA,NA,AN06A016,SA_DMT_DMetaN_12,AN06A016,head orienting,dorsal VNC
720575941477201002,-14.136850487137538,-19.706120110644285,76563049628721405,"132955, 57328, 2224",left,central_brain,descending,LB7,flight,NA,DNge089,DNge089,DNg07,flight power,dorsal VNC
720575941477252913,-11.668039451981292,6.334183596478517,75443266761897814,"99616, 238247, 6061",left,ventral_nerve_cord,ascending,NA,reproduction,NA,ANXXX981,AN_FLA_SMP_2,auto:ANXXX150,reproduction,superior brain
720575941477298996,3.3938935886376056,4.259108923779543,76774361952375863,"139081, 63348, 1898",left,central_brain,descending,putative_primary,NA,NA,DNge144,DNge144,DNxl081,postural control,leg VNC
720575941477314612,1.1042942892067587,-29.39042148698706,76284460869749929,"124198, 143088, 2138",right,ventral_nerve_cord,ascending,07B,NA,NA,AN07B082,AN_GNG_172,AN07B082,head orienting,dorsal VNC
720575941477326900,9.23979746208121,2.801208161221559,75859293467293350,"112435, 53728, 2158",right,central_brain,descending,putative_primary,NA,NA,DNg19,DNg19,DNg19,walking,leg VNC
720575941477380382,6.202906955336824,-30.14975795854468,76144205021606103,"119763, 157017, 4384",right,ventral_nerve_cord,ascending,18B,NA,NA,AN18B025,AN_SPS_IPS_4,AN18B025,head orienting,dorsal VNC
720575941477392926,14.949358810042636,4.300315760479981,76844318178928281,"139302, 50206, 1270",left,central_brain,descending,putative_primary,NA,NA,DNge042,DNge042,DNxl073,probing,flange median bundle
720575941477530986,-0.927237640763029,-4.4099169742001925,76495773529450661,"130731, 148439, 3261",left,ventral_nerve_cord,ascending,06B,NA,NA,AN06B039,AN_IPS_GNG_7,AN06B039,reproduction,leg VNC
720575941477560129,-22.57592309608529,28.75540103803735,76146197953800881,"120593, 215112, 4740",left,ventral_nerve_cord,ascending,10B,NA,NA,AN10B046,NA,AN10B046,proprioceptive,leg VNC
720575941477577025,-7.90823424949716,30.36976756940943,76285835461012724,"123028, 182283, 3041",right,ventral_nerve_cord,ascending,17A,NA,NA,AN17A024,AN_GNG_134,AN17A024,taste-touch,leg VNC
720575941477662001,-17.16660035743783,3.7717193592653833,75654097915369219,"106116, 230816, 5371",left,ventral_nerve_cord,ascending,NA,NA,NA,ANXXX202,SA_MDA_2,ANXXX202,visceral control,flange median bundle
720575941477713770,-16.103365074539884,20.04754390607934,76070674577438730,"118048, 62557, 2052",right,central_brain,descending,putative_primary,NA,NA,DNge047,DNge047,DNxn162,threat response,leg VNC
720575941477736066,-20.87442315712045,-13.311910248888916,75718831058040027,"106856, 62245, 2879",right,central_brain,descending,LB12,NA,NA,DNg92_a,DNg92_a,DNg92,flight power,dorsal VNC
720575941477743646,-3.588312755966887,-4.703477479113523,76282811803344396,"124513, 92500, 2818",left,ventral_nerve_cord,ascending,04B,NA,NA,AN04B023,AN_SPS_IPS_5,AN04B023,flight power,posterior brain
720575941477812131,13.050096381758946,4.802931212292727,76353180480608078,"125294, 92500, 2790",left,central_brain,descending,putative_primary,NA,NA,DNpe002,DNpe002,DNxl113,probing,leg VNC
