matrix_index,id,is_seed,olfactory_influence_norm_unsigned_forward_steady_state
211,720575940603568757,False,0.0003040666360004063
212,720575940603569836,False,0.006114155112013308
213,720575940603578848,False,0.00037710765757610073
214,720575940603579616,False,0.004758416784170844
215,720575941393196950,False,0.0009521417674613725
216,720575940603587500,False,0.08247789587571615
217,720575940603590246,False,0.023715265353533254
218,720575941565100647,False,0.0005083333110962399
219,720575940603596972,False,0.0010073639713918307
220,720575941451015802,False,0.0012925365178297027
221,720575940603604258,False,0.0002682307626583571
222,720575940603605538,False,8.487411070665061e-05
223,720575940603609824,False,0.0030484618319089646
224,720575940603616800,False,0.02849792472401378
225,720575940603618494,False,0.0003908495143871559
226,720575940603620268,False,0.0019303292064695166
227,720575940603621344,False,0.01076314012055405
228,720575940603622828,False,0.0016344400222313236
229,720575940603636913,False,0.003234444017120811
230,720575940603637438,False,0.0005826210277844107
231,720575940603642982,False,0.25311173464441683
232,720575940603663276,False,0.00047437423447518694
233,720575940603663974,False,0.016786656750465118
234,720575940603667884,False,0.0012920849115887517
235,720575940603672032,False,0.00035745829795806133
236,720575940603673056,False,0.0035326054833454156
237,720575940603673120,False,0.2854386859871213
238,720575940603676076,False,0.002108759181452494
239,720575940603676448,False,0.013548395563666134
240,720575940603676774,False,0.006790208524057074
241,720575940603676844,False,0.0097191956454285
242,720575940603683505,False,0.0032937445363102258
243,720575940603686624,False,0.005602559047815486
244,720575940603687084,False,0.021940100869416265
245,720575940603688224,False,0.15184749630570557
246,720575940603688226,False,0.00026219134618265096
247,720575940603692256,False,0.002419520997901015
248,720575940603693158,False,0.017073271940608988
249,720575940603695025,False,0.0026875511224281994
250,720575940603701472,False,0.0003443160835160526
251,720575940603707657,False,0.0003868495831304338
252,720575941489799886,False,0.0035709867760677283
253,720575940603713248,False,0.0016449351343905299
254,720575940603714272,False,0.0032328098338837504
255,720575940603714652,False,0.00011023517672486286
256,720575940603715296,False,0.005095358161349286
257,720575940603718316,False,0.0002576851850728881
258,720575940603719614,False,0.00326558643324066
259,720575940603719712,False,0.3826883727415606
260,720575940603720294,False,0.004228278344002735
261,720575940603721248,False,0.3466263719136301
262,720575940603722412,False,0.001954537665616485
